Entidad,Fecha,Confirmados
JALISCO,2020-07-28,176
JALISCO,2020-07-29,163
JALISCO,2020-07-30,168
JALISCO,2020-07-31,193
JALISCO,2020-08-01,245
JALISCO,2020-08-02,184
JALISCO,2020-08-03,239
JALISCO,2020-08-04,186
JALISCO,2020-08-05,226
JALISCO,2020-08-06,174
JALISCO,2020-08-07,196
JALISCO,2020-08-08,187
JALISCO,2020-08-09,181
JALISCO,2020-08-10,260
JALISCO,2020-08-11,186
JALISCO,2020-08-12,174
JALISCO,2020-08-13,138
JALISCO,2020-08-14,156
JALISCO,2020-08-15,138
JALISCO,2020-08-16,145
JALISCO,2020-08-17,147
JALISCO,2020-08-18,73
JALISCO,2020-08-19,64
JALISCO,2020-08-20,22
JALISCO,2020-08-21,11
MEXICO,2020-02-19,1
MEXICO,2020-02-21,1
MEXICO,2020-02-26,1
MEXICO,2020-02-29,1
MEXICO,2020-03-02,2
MEXICO,2020-03-03,3
MEXICO,2020-03-04,1
MEXICO,2020-03-05,1
MEXICO,2020-03-07,5
MEXICO,2020-03-08,3
MEXICO,2020-03-09,11
MEXICO,2020-03-10,2
MEXICO,2020-03-11,5
MEXICO,2020-03-12,8
MEXICO,2020-03-13,11
MEXICO,2020-03-14,10
MEXICO,2020-03-15,13
MEXICO,2020-03-16,18
MEXICO,2020-03-17,13
MEXICO,2020-03-18,12
MEXICO,2020-03-19,11
MEXICO,2020-03-20,21
MEXICO,2020-03-21,20
MEXICO,2020-03-22,22
MEXICO,2020-03-23,29
MEXICO,2020-03-24,29
MEXICO,2020-03-25,36
MEXICO,2020-03-26,43
MEXICO,2020-03-27,54
MEXICO,2020-03-28,34
MEXICO,2020-03-29,38
MEXICO,2020-03-30,62
MEXICO,2020-03-31,50
MEXICO,2020-04-01,83
MEXICO,2020-04-02,61
MEXICO,2020-04-03,67
MEXICO,2020-04-04,72
MEXICO,2020-04-05,61
MEXICO,2020-04-06,112
MEXICO,2020-04-07,79
MEXICO,2020-04-08,113
MEXICO,2020-04-09,107
MEXICO,2020-04-10,171
MEXICO,2020-04-11,128
MEXICO,2020-04-12,151
MEXICO,2020-04-13,193
MEXICO,2020-04-14,174
MEXICO,2020-04-15,221
MEXICO,2020-04-16,207
MEXICO,2020-04-17,253
MEXICO,2020-04-18,258
MEXICO,2020-04-19,243
MEXICO,2020-04-20,349
MEXICO,2020-04-21,270
MEXICO,2020-04-22,248
MEXICO,2020-04-23,255
MEXICO,2020-04-24,292
MEXICO,2020-04-25,311
MEXICO,2020-04-26,296
MEXICO,2020-04-27,321
MEXICO,2020-04-28,332
MEXICO,2020-04-29,278
MEXICO,2020-04-30,387
MEXICO,2020-05-01,512
MEXICO,2020-05-02,317
MEXICO,2020-05-03,322
MEXICO,2020-05-04,378
MEXICO,2020-05-05,425
MEXICO,2020-05-06,403
MEXICO,2020-05-07,457
MEXICO,2020-05-08,494
MEXICO,2020-05-09,451
MEXICO,2020-05-10,611
MEXICO,2020-05-11,541
MEXICO,2020-05-12,444
MEXICO,2020-05-13,476
MEXICO,2020-05-14,436
MEXICO,2020-05-15,725
MEXICO,2020-05-16,520
MEXICO,2020-05-17,497
MEXICO,2020-05-18,719
MEXICO,2020-05-19,572
MEXICO,2020-05-20,770
MEXICO,2020-05-21,484
MEXICO,2020-05-22,690
MEXICO,2020-05-23,571
MEXICO,2020-05-24,531
MEXICO,2020-05-25,832
MEXICO,2020-05-26,667
MEXICO,2020-05-27,606
MEXICO,2020-05-28,684
MEXICO,2020-05-29,702
MEXICO,2020-05-30,671
MEXICO,2020-05-31,612
MEXICO,2020-06-01,1088
MEXICO,2020-06-02,687
MEXICO,2020-06-03,620
MEXICO,2020-06-04,696
MEXICO,2020-06-05,828
MEXICO,2020-06-06,791
MEXICO,2020-06-07,649
MEXICO,2020-06-08,747
MEXICO,2020-06-09,633
MEXICO,2020-06-10,861
MEXICO,2020-06-11,565
MEXICO,2020-06-12,599
MEXICO,2020-06-13,554
MEXICO,2020-06-14,529
MEXICO,2020-06-15,860
MEXICO,2020-06-16,666
MEXICO,2020-06-17,469
MEXICO,2020-06-18,638
MEXICO,2020-06-19,566
MEXICO,2020-06-20,775
MEXICO,2020-06-21,436
MEXICO,2020-06-22,553
MEXICO,2020-06-23,510
MEXICO,2020-06-24,500
MEXICO,2020-06-25,551
MEXICO,2020-06-26,679
MEXICO,2020-06-27,424
MEXICO,2020-06-28,623
MEXICO,2020-06-29,624
MEXICO,2020-06-30,605
MEXICO,2020-07-01,833
MEXICO,2020-07-02,536
MEXICO,2020-07-03,564
MEXICO,2020-07-04,451
MEXICO,2020-07-05,503
MEXICO,2020-07-06,554
MEXICO,2020-07-07,491
MEXICO,2020-07-08,451
MEXICO,2020-07-09,448
MEXICO,2020-07-10,717
MEXICO,2020-07-11,403
MEXICO,2020-07-12,438
MEXICO,2020-07-13,560
MEXICO,2020-07-14,527
MEXICO,2020-07-15,647
MEXICO,2020-07-16,558
MEXICO,2020-07-17,553
MEXICO,2020-07-18,566
MEXICO,2020-07-19,442
MEXICO,2020-07-20,723
MEXICO,2020-07-21,449
MEXICO,2020-07-22,491
MEXICO,2020-07-23,393
MEXICO,2020-07-24,447
MEXICO,2020-07-25,527
MEXICO,2020-07-26,416
MEXICO,2020-07-27,584
MEXICO,2020-07-28,433
MEXICO,2020-07-29,359
MEXICO,2020-07-30,397
MEXICO,2020-07-31,429
MEXICO,2020-08-01,625
MEXICO,2020-08-02,370
MEXICO,2020-08-03,454
MEXICO,2020-08-04,390
MEXICO,2020-08-05,393
MEXICO,2020-08-06,312
MEXICO,2020-08-07,356
MEXICO,2020-08-08,400
MEXICO,2020-08-09,279
MEXICO,2020-08-10,483
MEXICO,2020-08-11,339
MEXICO,2020-08-12,224
MEXICO,2020-08-13,210
MEXICO,2020-08-14,216
MEXICO,2020-08-15,145
MEXICO,2020-08-16,128
MEXICO,2020-08-17,134
MEXICO,2020-08-18,73
MEXICO,2020-08-19,32
MEXICO,2020-08-20,28
MEXICO,2020-08-21,4
MICHOACAN DE OCAMPO,2020-03-09,1
MICHOACAN DE OCAMPO,2020-03-15,8
MICHOACAN DE OCAMPO,2020-03-16,1
MICHOACAN DE OCAMPO,2020-03-17,2
MICHOACAN DE OCAMPO,2020-03-18,4
MICHOACAN DE OCAMPO,2020-03-20,1
MICHOACAN DE OCAMPO,2020-03-22,4
MICHOACAN DE OCAMPO,2020-03-23,4
MICHOACAN DE OCAMPO,2020-03-24,2
MICHOACAN DE OCAMPO,2020-03-25,4
MICHOACAN DE OCAMPO,2020-03-26,2
MICHOACAN DE OCAMPO,2020-03-27,3
MICHOACAN DE OCAMPO,2020-03-28,1
MICHOACAN DE OCAMPO,2020-03-29,1
MICHOACAN DE OCAMPO,2020-03-30,3
MICHOACAN DE OCAMPO,2020-03-31,1
MICHOACAN DE OCAMPO,2020-04-01,10
MICHOACAN DE OCAMPO,2020-04-02,3
MICHOACAN DE OCAMPO,2020-04-03,3
MICHOACAN DE OCAMPO,2020-04-04,3
MICHOACAN DE OCAMPO,2020-04-05,6
MICHOACAN DE OCAMPO,2020-04-06,5
MICHOACAN DE OCAMPO,2020-04-07,15
MICHOACAN DE OCAMPO,2020-04-08,8
MICHOACAN DE OCAMPO,2020-04-09,7
MICHOACAN DE OCAMPO,2020-04-10,14
MICHOACAN DE OCAMPO,2020-04-11,7
MICHOACAN DE OCAMPO,2020-04-12,11
MICHOACAN DE OCAMPO,2020-04-13,19
MICHOACAN DE OCAMPO,2020-04-14,9
MICHOACAN DE OCAMPO,2020-04-15,14
MICHOACAN DE OCAMPO,2020-04-16,17
MICHOACAN DE OCAMPO,2020-04-17,21
MICHOACAN DE OCAMPO,2020-04-18,16
MICHOACAN DE OCAMPO,2020-04-19,13
MICHOACAN DE OCAMPO,2020-04-20,38
MICHOACAN DE OCAMPO,2020-04-21,16
MICHOACAN DE OCAMPO,2020-04-22,22
MICHOACAN DE OCAMPO,2020-04-23,24
MICHOACAN DE OCAMPO,2020-04-24,27
MICHOACAN DE OCAMPO,2020-04-25,23
MICHOACAN DE OCAMPO,2020-04-26,34
MICHOACAN DE OCAMPO,2020-04-27,24
MICHOACAN DE OCAMPO,2020-04-28,20
MICHOACAN DE OCAMPO,2020-04-29,19
MICHOACAN DE OCAMPO,2020-04-30,29
MICHOACAN DE OCAMPO,2020-05-01,46
MICHOACAN DE OCAMPO,2020-05-02,29
MICHOACAN DE OCAMPO,2020-05-03,56
MICHOACAN DE OCAMPO,2020-05-04,47
MICHOACAN DE OCAMPO,2020-05-05,56
MICHOACAN DE OCAMPO,2020-05-06,39
MICHOACAN DE OCAMPO,2020-05-07,47
MICHOACAN DE OCAMPO,2020-05-08,64
MICHOACAN DE OCAMPO,2020-05-09,43
MICHOACAN DE OCAMPO,2020-05-10,78
MICHOACAN DE OCAMPO,2020-05-11,66
MICHOACAN DE OCAMPO,2020-05-12,63
MICHOACAN DE OCAMPO,2020-05-13,63
MICHOACAN DE OCAMPO,2020-05-14,81
MICHOACAN DE OCAMPO,2020-05-15,104
MICHOACAN DE OCAMPO,2020-05-16,68
MICHOACAN DE OCAMPO,2020-05-17,51
MICHOACAN DE OCAMPO,2020-05-18,83
MICHOACAN DE OCAMPO,2020-05-19,64
MICHOACAN DE OCAMPO,2020-05-20,103
MICHOACAN DE OCAMPO,2020-05-21,74
MICHOACAN DE OCAMPO,2020-05-22,95
MICHOACAN DE OCAMPO,2020-05-23,63
MICHOACAN DE OCAMPO,2020-05-24,98
MICHOACAN DE OCAMPO,2020-05-25,147
MICHOACAN DE OCAMPO,2020-05-26,104
MICHOACAN DE OCAMPO,2020-05-27,105
MICHOACAN DE OCAMPO,2020-05-28,137
MICHOACAN DE OCAMPO,2020-05-29,110
MICHOACAN DE OCAMPO,2020-05-30,99
MICHOACAN DE OCAMPO,2020-05-31,107
MICHOACAN DE OCAMPO,2020-06-01,180
MICHOACAN DE OCAMPO,2020-06-02,135
MICHOACAN DE OCAMPO,2020-06-03,153
MICHOACAN DE OCAMPO,2020-06-04,141
MICHOACAN DE OCAMPO,2020-06-05,135
MICHOACAN DE OCAMPO,2020-06-06,168
MICHOACAN DE OCAMPO,2020-06-07,135
MICHOACAN DE OCAMPO,2020-06-08,155
MICHOACAN DE OCAMPO,2020-06-09,150
MICHOACAN DE OCAMPO,2020-06-10,175
MICHOACAN DE OCAMPO,2020-06-11,128
MICHOACAN DE OCAMPO,2020-06-12,189
MICHOACAN DE OCAMPO,2020-06-13,128
MICHOACAN DE OCAMPO,2020-06-14,159
MICHOACAN DE OCAMPO,2020-06-15,206
MICHOACAN DE OCAMPO,2020-06-16,144
MICHOACAN DE OCAMPO,2020-06-17,136
MICHOACAN DE OCAMPO,2020-06-18,133
MICHOACAN DE OCAMPO,2020-06-19,157
MICHOACAN DE OCAMPO,2020-06-20,176
MICHOACAN DE OCAMPO,2020-06-21,96
MICHOACAN DE OCAMPO,2020-06-22,124
MICHOACAN DE OCAMPO,2020-06-23,117
MICHOACAN DE OCAMPO,2020-06-24,93
MICHOACAN DE OCAMPO,2020-06-25,126
MICHOACAN DE OCAMPO,2020-06-26,117
MICHOACAN DE OCAMPO,2020-06-27,81
MICHOACAN DE OCAMPO,2020-06-28,105
MICHOACAN DE OCAMPO,2020-06-29,109
MICHOACAN DE OCAMPO,2020-06-30,102
MICHOACAN DE OCAMPO,2020-07-01,164
MICHOACAN DE OCAMPO,2020-07-02,116
MICHOACAN DE OCAMPO,2020-07-03,110
MICHOACAN DE OCAMPO,2020-07-04,94
MICHOACAN DE OCAMPO,2020-07-05,106
MICHOACAN DE OCAMPO,2020-07-06,108
MICHOACAN DE OCAMPO,2020-07-07,104
MICHOACAN DE OCAMPO,2020-07-08,73
MICHOACAN DE OCAMPO,2020-07-09,77
MICHOACAN DE OCAMPO,2020-07-10,173
MICHOACAN DE OCAMPO,2020-07-11,108
MICHOACAN DE OCAMPO,2020-07-12,132
MICHOACAN DE OCAMPO,2020-07-13,116
MICHOACAN DE OCAMPO,2020-07-14,106
MICHOACAN DE OCAMPO,2020-07-15,132
MICHOACAN DE OCAMPO,2020-07-16,120
MICHOACAN DE OCAMPO,2020-07-17,152
MICHOACAN DE OCAMPO,2020-07-18,165
MICHOACAN DE OCAMPO,2020-07-19,159
MICHOACAN DE OCAMPO,2020-07-20,222
MICHOACAN DE OCAMPO,2020-07-21,136
MICHOACAN DE OCAMPO,2020-07-22,134
MICHOACAN DE OCAMPO,2020-07-23,127
MICHOACAN DE OCAMPO,2020-07-24,153
MICHOACAN DE OCAMPO,2020-07-25,190
MICHOACAN DE OCAMPO,2020-07-26,156
MICHOACAN DE OCAMPO,2020-07-27,227
MICHOACAN DE OCAMPO,2020-07-28,163
MICHOACAN DE OCAMPO,2020-07-29,126
MICHOACAN DE OCAMPO,2020-07-30,144
MICHOACAN DE OCAMPO,2020-07-31,154
MICHOACAN DE OCAMPO,2020-08-01,262
MICHOACAN DE OCAMPO,2020-08-02,170
MICHOACAN DE OCAMPO,2020-08-03,188
MICHOACAN DE OCAMPO,2020-08-04,131
MICHOACAN DE OCAMPO,2020-08-05,154
MICHOACAN DE OCAMPO,2020-08-06,137
MICHOACAN DE OCAMPO,2020-08-07,166
MICHOACAN DE OCAMPO,2020-08-08,160
MICHOACAN DE OCAMPO,2020-08-09,139
MICHOACAN DE OCAMPO,2020-08-10,219
MICHOACAN DE OCAMPO,2020-08-11,113
MICHOACAN DE OCAMPO,2020-08-12,108
MICHOACAN DE OCAMPO,2020-08-13,102
MICHOACAN DE OCAMPO,2020-08-14,106
MICHOACAN DE OCAMPO,2020-08-15,103
MICHOACAN DE OCAMPO,2020-08-16,61
MICHOACAN DE OCAMPO,2020-08-17,43
MICHOACAN DE OCAMPO,2020-08-18,11
MICHOACAN DE OCAMPO,2020-08-19,8
MICHOACAN DE OCAMPO,2020-08-20,2
MORELOS,2020-03-02,1
MORELOS,2020-03-09,1
MORELOS,2020-03-10,1
MORELOS,2020-03-14,1
MORELOS,2020-03-16,1
MORELOS,2020-03-17,1
MORELOS,2020-03-18,1
MORELOS,2020-03-19,1
MORELOS,2020-03-20,1
MORELOS,2020-03-21,2
MORELOS,2020-03-22,2
MORELOS,2020-03-23,3
MORELOS,2020-03-24,1
MORELOS,2020-03-25,1
MORELOS,2020-03-26,2
MORELOS,2020-03-27,2
MORELOS,2020-03-28,3
MORELOS,2020-03-29,1
MORELOS,2020-03-30,4
MORELOS,2020-03-31,3
MORELOS,2020-04-01,9
MORELOS,2020-04-02,4
MORELOS,2020-04-03,5
MORELOS,2020-04-04,6
MORELOS,2020-04-05,7
MORELOS,2020-04-06,2
MORELOS,2020-04-07,3
MORELOS,2020-04-08,7
MORELOS,2020-04-09,2
MORELOS,2020-04-10,16
MORELOS,2020-04-11,6
MORELOS,2020-04-12,9
MORELOS,2020-04-13,19
MORELOS,2020-04-14,8
MORELOS,2020-04-15,17
MORELOS,2020-04-16,14
MORELOS,2020-04-17,21
MORELOS,2020-04-18,37
MORELOS,2020-04-19,24
MORELOS,2020-04-20,39
MORELOS,2020-04-21,21
MORELOS,2020-04-22,37
MORELOS,2020-04-23,29
MORELOS,2020-04-24,56
MORELOS,2020-04-25,42
MORELOS,2020-04-26,34
MORELOS,2020-04-27,41
MORELOS,2020-04-28,43
MORELOS,2020-04-29,52
MORELOS,2020-04-30,43
MORELOS,2020-05-01,52
MORELOS,2020-05-02,35
MORELOS,2020-05-03,40
MORELOS,2020-05-04,46
MORELOS,2020-05-05,45
MORELOS,2020-05-06,41
MORELOS,2020-05-07,41
MORELOS,2020-05-08,73
MORELOS,2020-05-09,46
MORELOS,2020-05-10,51
MORELOS,2020-05-11,48
MORELOS,2020-05-12,36
MORELOS,2020-05-13,36
MORELOS,2020-05-14,24
MORELOS,2020-05-15,43
MORELOS,2020-05-16,58
MORELOS,2020-05-17,49
MORELOS,2020-05-18,51
MORELOS,2020-05-19,48
MORELOS,2020-05-20,54
MORELOS,2020-05-21,41
MORELOS,2020-05-22,55
MORELOS,2020-05-23,53
MORELOS,2020-05-24,53
MORELOS,2020-05-25,59
MORELOS,2020-05-26,35
MORELOS,2020-05-27,36
MORELOS,2020-05-28,40
MORELOS,2020-05-29,63
MORELOS,2020-05-30,52
MORELOS,2020-05-31,66
MORELOS,2020-06-01,68
MORELOS,2020-06-02,27
MORELOS,2020-06-03,28
MORELOS,2020-06-04,46
MORELOS,2020-06-05,73
MORELOS,2020-06-06,49
MORELOS,2020-06-07,61
MORELOS,2020-06-08,63
MORELOS,2020-06-09,36
MORELOS,2020-06-10,44
MORELOS,2020-06-11,45
MORELOS,2020-06-12,53
MORELOS,2020-06-13,54
MORELOS,2020-06-14,39
MORELOS,2020-06-15,52
MORELOS,2020-06-16,35
MORELOS,2020-06-17,33
MORELOS,2020-06-18,31
MORELOS,2020-06-19,44
MORELOS,2020-06-20,47
MORELOS,2020-06-21,23
MORELOS,2020-06-22,35
MORELOS,2020-06-23,23
MORELOS,2020-06-24,17
MORELOS,2020-06-25,35
MORELOS,2020-06-26,36
MORELOS,2020-06-27,37
MORELOS,2020-06-28,31
MORELOS,2020-06-29,33
MORELOS,2020-06-30,16
MORELOS,2020-07-01,28
MORELOS,2020-07-02,32
MORELOS,2020-07-03,25
MORELOS,2020-07-04,19
MORELOS,2020-07-05,26
MORELOS,2020-07-06,41
MORELOS,2020-07-07,45
MORELOS,2020-07-08,26
MORELOS,2020-07-09,42
MORELOS,2020-07-10,37
MORELOS,2020-07-11,31
MORELOS,2020-07-12,38
MORELOS,2020-07-13,34
MORELOS,2020-07-14,25
MORELOS,2020-07-15,34
MORELOS,2020-07-16,30
MORELOS,2020-07-17,41
MORELOS,2020-07-18,28
MORELOS,2020-07-19,33
MORELOS,2020-07-20,41
MORELOS,2020-07-21,27
MORELOS,2020-07-22,23
MORELOS,2020-07-23,35
MORELOS,2020-07-24,30
MORELOS,2020-07-25,49
MORELOS,2020-07-26,38
MORELOS,2020-07-27,49
MORELOS,2020-07-28,32
MORELOS,2020-07-29,31
MORELOS,2020-07-30,28
MORELOS,2020-07-31,37
MORELOS,2020-08-01,43
MORELOS,2020-08-02,40
MORELOS,2020-08-03,36
MORELOS,2020-08-04,32
MORELOS,2020-08-05,37
MORELOS,2020-08-06,39
MORELOS,2020-08-07,30
MORELOS,2020-08-08,28
MORELOS,2020-08-09,46
MORELOS,2020-08-10,35
MORELOS,2020-08-11,29
MORELOS,2020-08-12,27
MORELOS,2020-08-13,24
MORELOS,2020-08-14,27
MORELOS,2020-08-15,22
MORELOS,2020-08-16,38
MORELOS,2020-08-17,16
MORELOS,2020-08-18,11
MORELOS,2020-08-19,5
MORELOS,2020-08-20,2
NAYARIT,2020-03-10,1
NAYARIT,2020-03-15,1
NAYARIT,2020-03-17,1
NAYARIT,2020-03-19,1
NAYARIT,2020-03-21,1
NAYARIT,2020-03-24,2
NAYARIT,2020-03-27,2
NAYARIT,2020-03-28,1
NAYARIT,2020-03-31,3
NAYARIT,2020-04-01,2
NAYARIT,2020-04-02,3
NAYARIT,2020-04-03,2
NAYARIT,2020-04-04,3
NAYARIT,2020-04-05,4
NAYARIT,2020-04-06,1
NAYARIT,2020-04-07,1
NAYARIT,2020-04-08,3
NAYARIT,2020-04-09,2
NAYARIT,2020-04-10,4
NAYARIT,2020-04-11,1
NAYARIT,2020-04-12,1
NAYARIT,2020-04-13,3
NAYARIT,2020-04-14,4
NAYARIT,2020-04-15,2
NAYARIT,2020-04-16,2
NAYARIT,2020-04-17,8
NAYARIT,2020-04-18,4
NAYARIT,2020-04-19,2
NAYARIT,2020-04-20,4
NAYARIT,2020-04-21,2
NAYARIT,2020-04-22,5
NAYARIT,2020-04-23,7
NAYARIT,2020-04-24,12
NAYARIT,2020-04-25,8
NAYARIT,2020-04-26,10
NAYARIT,2020-04-27,8
NAYARIT,2020-04-28,8
NAYARIT,2020-04-29,15
NAYARIT,2020-04-30,18
NAYARIT,2020-05-01,21
NAYARIT,2020-05-02,19
NAYARIT,2020-05-03,12
NAYARIT,2020-05-04,19
NAYARIT,2020-05-05,5
NAYARIT,2020-05-06,14
NAYARIT,2020-05-07,8
NAYARIT,2020-05-08,13
NAYARIT,2020-05-09,17
NAYARIT,2020-05-10,20
NAYARIT,2020-05-11,15
NAYARIT,2020-05-12,16
NAYARIT,2020-05-13,9
NAYARIT,2020-05-14,14
NAYARIT,2020-05-15,20
NAYARIT,2020-05-16,22
NAYARIT,2020-05-17,19
NAYARIT,2020-05-18,21
NAYARIT,2020-05-19,22
NAYARIT,2020-05-20,16
NAYARIT,2020-05-21,15
NAYARIT,2020-05-22,18
NAYARIT,2020-05-23,24
NAYARIT,2020-05-24,30
NAYARIT,2020-05-25,38
NAYARIT,2020-05-26,28
NAYARIT,2020-05-27,20
NAYARIT,2020-05-28,29
NAYARIT,2020-05-29,25
NAYARIT,2020-05-30,26
NAYARIT,2020-05-31,41
NAYARIT,2020-06-01,37
NAYARIT,2020-06-02,28
NAYARIT,2020-06-03,27
NAYARIT,2020-06-04,31
NAYARIT,2020-06-05,31
NAYARIT,2020-06-06,37
NAYARIT,2020-06-07,27
NAYARIT,2020-06-08,42
NAYARIT,2020-06-09,39
NAYARIT,2020-06-10,40
NAYARIT,2020-06-11,36
NAYARIT,2020-06-12,37
NAYARIT,2020-06-13,33
NAYARIT,2020-06-14,39
NAYARIT,2020-06-15,58
NAYARIT,2020-06-16,47
NAYARIT,2020-06-17,37
NAYARIT,2020-06-18,38
NAYARIT,2020-06-19,54
NAYARIT,2020-06-20,44
NAYARIT,2020-06-21,48
NAYARIT,2020-06-22,53
NAYARIT,2020-06-23,56
NAYARIT,2020-06-24,42
NAYARIT,2020-06-25,34
NAYARIT,2020-06-26,46
NAYARIT,2020-06-27,55
NAYARIT,2020-06-28,53
NAYARIT,2020-06-29,53
NAYARIT,2020-06-30,60
NAYARIT,2020-07-01,46
NAYARIT,2020-07-02,42
NAYARIT,2020-07-03,57
NAYARIT,2020-07-04,58
NAYARIT,2020-07-05,66
NAYARIT,2020-07-06,58
NAYARIT,2020-07-07,47
NAYARIT,2020-07-08,74
NAYARIT,2020-07-09,45
NAYARIT,2020-07-10,57
NAYARIT,2020-07-11,59
NAYARIT,2020-07-12,58
NAYARIT,2020-07-13,45
NAYARIT,2020-07-14,52
NAYARIT,2020-07-15,83
NAYARIT,2020-07-16,43
NAYARIT,2020-07-17,56
NAYARIT,2020-07-18,67
NAYARIT,2020-07-19,89
NAYARIT,2020-07-20,84
NAYARIT,2020-07-21,47
NAYARIT,2020-07-22,49
NAYARIT,2020-07-23,47
NAYARIT,2020-07-24,57
NAYARIT,2020-07-25,55
NAYARIT,2020-07-26,56
NAYARIT,2020-07-27,54
NAYARIT,2020-07-28,58
NAYARIT,2020-07-29,46
NAYARIT,2020-07-30,49
NAYARIT,2020-07-31,46
NAYARIT,2020-08-01,61
NAYARIT,2020-08-02,54
NAYARIT,2020-08-03,59
NAYARIT,2020-08-04,64
NAYARIT,2020-08-05,35
NAYARIT,2020-08-06,53
NAYARIT,2020-08-07,51
NAYARIT,2020-08-08,72
NAYARIT,2020-08-09,60
NAYARIT,2020-08-10,56
NAYARIT,2020-08-11,45
NAYARIT,2020-08-12,44
NAYARIT,2020-08-13,42
NAYARIT,2020-08-14,59
NAYARIT,2020-08-15,36
NAYARIT,2020-08-16,28
NAYARIT,2020-08-17,31
NAYARIT,2020-08-18,28
NAYARIT,2020-08-19,8
NAYARIT,2020-08-20,3
NAYARIT,2020-08-21,1
NUEVO LEON,2020-01-13,1
NUEVO LEON,2020-03-02,1
NUEVO LEON,2020-03-04,1
NUEVO LEON,2020-03-05,1
NUEVO LEON,2020-03-06,1
NUEVO LEON,2020-03-07,2
NUEVO LEON,2020-03-09,9
NUEVO LEON,2020-03-10,2
NUEVO LEON,2020-03-11,5
NUEVO LEON,2020-03-12,2
NUEVO LEON,2020-03-13,6
NUEVO LEON,2020-03-14,8
NUEVO LEON,2020-03-15,7
NUEVO LEON,2020-03-16,3
NUEVO LEON,2020-03-17,8
NUEVO LEON,2020-03-18,6
NUEVO LEON,2020-03-19,5
NUEVO LEON,2020-03-20,5
NUEVO LEON,2020-03-21,3
NUEVO LEON,2020-03-22,4
NUEVO LEON,2020-03-23,2
NUEVO LEON,2020-03-24,1
NUEVO LEON,2020-03-25,2
NUEVO LEON,2020-03-26,3
NUEVO LEON,2020-03-27,2
NUEVO LEON,2020-03-28,1
NUEVO LEON,2020-03-29,2
NUEVO LEON,2020-03-30,4
NUEVO LEON,2020-03-31,6
NUEVO LEON,2020-04-01,5
NUEVO LEON,2020-04-02,10
NUEVO LEON,2020-04-03,8
NUEVO LEON,2020-04-04,2
NUEVO LEON,2020-04-05,7
NUEVO LEON,2020-04-06,10
NUEVO LEON,2020-04-07,13
NUEVO LEON,2020-04-08,11
NUEVO LEON,2020-04-09,14
NUEVO LEON,2020-04-10,24
NUEVO LEON,2020-04-11,13
NUEVO LEON,2020-04-12,9
NUEVO LEON,2020-04-13,11
NUEVO LEON,2020-04-14,9
NUEVO LEON,2020-04-15,6
NUEVO LEON,2020-04-16,8
NUEVO LEON,2020-04-17,7
NUEVO LEON,2020-04-18,8
NUEVO LEON,2020-04-19,9
NUEVO LEON,2020-04-20,12
NUEVO LEON,2020-04-21,8
NUEVO LEON,2020-04-22,16
NUEVO LEON,2020-04-23,12
NUEVO LEON,2020-04-24,13
NUEVO LEON,2020-04-25,22
NUEVO LEON,2020-04-26,23
NUEVO LEON,2020-04-27,33
NUEVO LEON,2020-04-28,14
NUEVO LEON,2020-04-29,15
NUEVO LEON,2020-04-30,23
NUEVO LEON,2020-05-01,38
NUEVO LEON,2020-05-02,18
NUEVO LEON,2020-05-03,17
NUEVO LEON,2020-05-04,31
NUEVO LEON,2020-05-05,77
NUEVO LEON,2020-05-06,23
NUEVO LEON,2020-05-07,28
NUEVO LEON,2020-05-08,45
NUEVO LEON,2020-05-09,32
NUEVO LEON,2020-05-10,40
NUEVO LEON,2020-05-11,48
NUEVO LEON,2020-05-12,47
NUEVO LEON,2020-05-13,60
NUEVO LEON,2020-05-14,35
NUEVO LEON,2020-05-15,54
NUEVO LEON,2020-05-16,30
NUEVO LEON,2020-05-17,33
NUEVO LEON,2020-05-18,53
NUEVO LEON,2020-05-19,59
NUEVO LEON,2020-05-20,45
NUEVO LEON,2020-05-21,37
NUEVO LEON,2020-05-22,54
NUEVO LEON,2020-05-23,68
NUEVO LEON,2020-05-24,51
NUEVO LEON,2020-05-25,91
NUEVO LEON,2020-05-26,77
NUEVO LEON,2020-05-27,63
NUEVO LEON,2020-05-28,49
NUEVO LEON,2020-05-29,61
NUEVO LEON,2020-05-30,59
NUEVO LEON,2020-05-31,63
NUEVO LEON,2020-06-01,132
NUEVO LEON,2020-06-02,87
NUEVO LEON,2020-06-03,111
NUEVO LEON,2020-06-04,134
NUEVO LEON,2020-06-05,177
NUEVO LEON,2020-06-06,140
NUEVO LEON,2020-06-07,121
NUEVO LEON,2020-06-08,272
NUEVO LEON,2020-06-09,183
NUEVO LEON,2020-06-10,249
NUEVO LEON,2020-06-11,208
NUEVO LEON,2020-06-12,249
NUEVO LEON,2020-06-13,216
NUEVO LEON,2020-06-14,164
NUEVO LEON,2020-06-15,276
NUEVO LEON,2020-06-16,225
NUEVO LEON,2020-06-17,211
NUEVO LEON,2020-06-18,250
NUEVO LEON,2020-06-19,209
NUEVO LEON,2020-06-20,303
NUEVO LEON,2020-06-21,261
NUEVO LEON,2020-06-22,313
NUEVO LEON,2020-06-23,275
NUEVO LEON,2020-06-24,256
NUEVO LEON,2020-06-25,305
NUEVO LEON,2020-06-26,335
NUEVO LEON,2020-06-27,304
NUEVO LEON,2020-06-28,350
NUEVO LEON,2020-06-29,407
